"V0001";"V0002";"V1006";"V0010";"V0011";"V0502";"V0601";"V6036";"V6037"
"31";"43302";1;8.027603814403;"3143302005006";1;"2";82;
"31";"43302";1;7.4540860841258;"3143302005006";9;"2";69;
"31";"43302";1;7.4540860841258;"3143302005006";14;"2";50;
"31";"43302";1;7.4540860841258;"3143302005006";2;"2";45;
"31";"43302";1;7.4540860841258;"3143302005006";4;"2";12;
"31";"43302";1;7.4540860841258;"3143302005006";4;"2";6;
"31";"43302";1;7.4540860841258;"3143302005006";4;"2";10;
"31";"43302";1;7.4540860841258;"3143302005006";1;"1";44;
"31";"43302";1;10.5334593107479;"3143302005006";1;"1";40;
"31";"43302";1;10.5334593107479;"3143302005006";4;"2";6;
"31";"43302";1;10.5334593107479;"3143302005006";2;"2";33;
"31";"43302";1;10.5334593107479;"3143302005006";4;"1";1;
"31";"43302";1;11.2589709203782;"3143302005006";1;"1";38;
"31";"43302";1;11.2589709203782;"3143302005006";5;"1";12;
"31";"43302";1;10.5324124889363;"3143302005006";5;"1";15;
"31";"43302";1;10.5324124889363;"3143302005006";1;"2";50;
"31";"43302";1;10.5324124889363;"3143302005006";5;"1";28;
"31";"43302";1;7.4893597253269;"3143302005006";5;"2";2;
"31";"43302";1;7.4893597253269;"3143302005006";5;"2";2;
"31";"43302";1;7.4893597253269;"3143302005006";1;"2";38;
"31";"43302";1;8.1440899384732;"3143302005006";16;"2";23;
"31";"43302";1;8.1440899384732;"3143302005006";1;"2";23;
"31";"43302";1;9.1302570908707;"3143302005006";1;"2";66;
"31";"43302";1;9.1302570908707;"3143302005006";5;"1";36;
"31";"43302";1;11.9648234532591;"3143302005006";4;"1";15;
"31";"43302";1;11.9648234532591;"3143302005006";4;"1";17;
"31";"43302";1;11.9648234532591;"3143302005006";2;"2";43;
"31";"43302";1;11.9648234532591;"3143302005006";4;"2";16;
"31";"43302";1;11.9648234532591;"3143302005006";1;"1";45;
"31";"43302";1;8.8466816998561;"3143302005006";1;"2";49;
"31";"43302";1;13.4427614901646;"3143302005006";1;"1";63;
"31";"43302";1;9.8466256814091;"3143302005006";1;"1";59;
"31";"43302";1;9.8466256814091;"3143302005006";4;"2";26;
"31";"43302";1;9.8466256814091;"3143302005006";4;"1";32;
"31";"43302";1;9.8466256814091;"3143302005006";2;"2";55;
"31";"43302";1;3.3695344832144;"3143302005006";10;"1";1;
"31";"43302";1;3.3695344832144;"3143302005006";1;"2";64;
"31";"43302";1;3.3695344832144;"3143302005006";5;"1";33;
"31";"43302";1;3.3695344832144;"3143302005006";5;"1";30;
"31";"43302";1;3.3695344832144;"3143302005006";7;"2";22;
"31";"43302";1;3.3695344832144;"3143302005006";8;"2";87;
"31";"43302";1;11.3927953449701;"3143302005006";2;"2";41;
"31";"43302";1;11.3927953449701;"3143302005006";4;"1";21;
"31";"43302";1;11.3927953449701;"3143302005006";4;"2";16;
"31";"43302";1;11.3927953449701;"3143302005006";1;"1";42;
"31";"43302";1;9.2979054427341;"3143302005006";1;"1";62;
"31";"43302";1;9.2979054427341;"3143302005006";10;"2";4;
"31";"43302";1;9.2979054427341;"3143302005006";5;"2";23;
"31";"43302";1;9.2979054427341;"3143302005006";5;"1";26;
"31";"43302";1;10.3496631191093;"3143302005006";10;"2";0;11
"31";"43302";1;10.3496631191093;"3143302005006";1;"1";67;
"31";"43302";1;10.3496631191093;"3143302005006";7;"2";26;
"31";"43302";1;10.3496631191093;"3143302005006";5;"1";30;
"31";"43302";1;10.3496631191093;"3143302005006";5;"1";34;
"31";"43302";1;7.4377640104956;"3143302005006";1;"1";26;
"31";"43302";1;7.4377640104956;"3143302005006";5;"2";6;
"31";"43302";1;11.8992479055367;"3143302005006";5;"1";17;
"31";"43302";1;11.8992479055367;"3143302005006";1;"2";39;
"31";"43302";1;11.8992479055367;"3143302005006";5;"1";10;
"31";"43302";1;10.287612293493;"3143302005006";1;"1";34;
"31";"43302";1;10.287612293493;"3143302005006";4;"1";4;
"31";"43302";1;10.287612293493;"3143302005006";4;"2";6;
"31";"43302";1;10.287612293493;"3143302005006";2;"2";32;
"31";"43302";1;10.9964741463352;"3143302005006";1;"1";63;
"31";"43302";1;10.9964741463352;"3143302005006";4;"2";27;
"31";"43302";1;10.9964741463352;"3143302005006";4;"1";30;
"31";"43302";1;10.9964741463352;"3143302005006";2;"2";60;
"31";"43302";1;13.0108387645338;"3143302005006";5;"1";18;
"31";"43302";1;13.0108387645338;"3143302005006";12;"2";33;
"31";"43302";1;13.0108387645338;"3143302005006";1;"2";47;
"31";"43302";1;13.0108387645338;"3143302005006";12;"2";44;
"31";"43302";1;10.9861980760188;"3143302005006";1;"1";64;
"31";"43302";1;10.9861980760188;"3143302005006";4;"1";25;
"31";"43302";1;10.9861980760188;"3143302005006";4;"2";26;
"31";"43302";1;10.9861980760188;"3143302005006";2;"2";48;
"31";"43302";1;10.1890571975351;"3143302005006";1;"2";25;
"31";"43302";1;10.1890571975351;"3143302005006";15;"1";15;
"31";"43302";1;9.2034379575508;"3143302005006";4;"2";5;
"31";"43302";1;9.2034379575508;"3143302005006";4;"1";14;
"31";"43302";1;9.2034379575508;"3143302005006";2;"2";39;
"31";"43302";1;9.2034379575508;"3143302005006";1;"1";37;
"31";"43302";1;13.1884326749249;"3143302005006";14;"2";34;
"31";"43302";1;13.1884326749249;"3143302005006";5;"1";28;
"31";"43302";1;13.1884326749249;"3143302005006";1;"2";54;
"31";"43302";1;6.8681964463531;"3143302005006";16;"2";59;
"31";"43302";1;6.8681964463531;"3143302005006";15;"2";38;
"31";"43302";1;6.8681964463531;"3143302005006";10;"1";6;
"31";"43302";1;6.8681964463531;"3143302005006";10;"1";7;
"31";"43302";1;6.8681964463531;"3143302005006";6;"2";23;
"31";"43302";1;6.8681964463531;"3143302005006";6;"2";28;
"31";"43302";1;6.8681964463531;"3143302005006";1;"1";58;
"31";"43302";1;6.8681964463531;"3143302005006";2;"2";48;
"31";"43302";1;8.3004788329346;"3143302005006";1;"2";66;
"31";"43302";1;10.287612293493;"3143302005006";2;"2";34;
"31";"43302";1;10.287612293493;"3143302005006";4;"1";1;
"31";"43302";1;10.287612293493;"3143302005006";4;"2";7;
"31";"43302";1;10.287612293493;"3143302005006";1;"1";31;
"31";"43302";1;12.6830983156116;"3143302005006";1;"2";80;
"31";"43302";1;12.6830983156116;"3143302005006";5;"1";47;
"31";"43302";1;12.6830983156116;"3143302005006";5;"1";45;
"31";"43302";1;11.718367609289;"3143302005006";4;"2";22;
"31";"43302";1;11.718367609289;"3143302005006";4;"1";27;
"31";"43302";1;11.718367609289;"3143302005006";2;"2";56;
"31";"43302";1;11.718367609289;"3143302005006";1;"1";60;
"31";"43302";1;9.8624047044057;"3143302005006";1;"1";39;
"31";"43302";1;9.8624047044057;"3143302005006";4;"1";6;
"31";"43302";1;9.8624047044057;"3143302005006";2;"2";41;
"31";"43302";1;9.8624047044057;"3143302005006";4;"1";8;
"31";"43302";1;11.718367609289;"3143302005006";4;"1";27;
"31";"43302";1;11.718367609289;"3143302005006";4;"2";20;
"31";"43302";1;11.718367609289;"3143302005006";2;"2";56;
"31";"43302";1;11.718367609289;"3143302005006";1;"1";60;
"31";"43302";1;10.8604115462657;"3143302005006";1;"2";49;
"31";"43302";1;10.8604115462657;"3143302005006";5;"2";15;
"31";"43302";1;10.8604115462657;"3143302005006";5;"1";20;
"31";"43302";1;11.0432330333024;"3143302005006";1;"1";23;
"31";"43302";1;11.0432330333024;"3143302005006";16;"2";20;
"31";"43302";1;11.0432330333024;"3143302005006";16;"1";17;
"31";"43302";1;14.2613882867596;"3143302005006";1;"1";46;
"31";"43302";1;14.2613882867596;"3143302005006";2;"2";41;
"31";"43302";1;14.2613882867596;"3143302005006";4;"1";15;
"31";"43302";1;14.2613882867596;"3143302005006";4;"1";21;
"31";"43302";1;8.7781923653498;"3143302005006";8;"1";55;
"31";"43302";1;8.7781923653498;"3143302005006";13;"2";88;
"31";"43302";1;8.7781923653498;"3143302005006";1;"2";22;
"31";"43302";1;13.9510011095194;"3143302005006";1;"1";59;
"31";"43302";1;13.9510011095194;"3143302005006";2;"2";34;
"31";"43302";1;13.9510011095194;"3143302005006";4;"2";14;
"31";"43302";1;13.9510011095194;"3143302005006";4;"2";13;
"31";"43302";1;13.9510011095194;"3143302005006";4;"2";16;
"31";"43302";1;10.0281026784344;"3143302005006";1;"1";55;
"31";"43302";1;12.82228871782;"3143302005006";2;"2";33;
"31";"43302";1;12.82228871782;"3143302005006";1;"1";37;
"31";"43302";1;15.5029543185603;"3143302005006";1;"1";61;
"31";"43302";1;15.5029543185603;"3143302005006";4;"1";23;
"31";"43302";1;15.5029543185603;"3143302005006";2;"2";59;
"31";"43302";1;15.5029543185603;"3143302005006";4;"2";26;
"31";"43302";1;13.281732317486;"3143302005006";10;"1";11;
"31";"43302";1;13.281732317486;"3143302005006";10;"2";8;
"31";"43302";1;13.281732317486;"3143302005006";10;"2";10;
"31";"43302";1;13.281732317486;"3143302005006";1;"2";78;
"31";"43302";1;13.281732317486;"3143302005006";5;"1";58;
"31";"43302";1;13.281732317486;"3143302005006";5;"1";54;
"31";"43302";1;13.281732317486;"3143302005006";10;"2";13;
"31";"43302";1;13.281732317486;"3143302005006";7;"2";32;
"31";"43302";1;13.281732317486;"3143302005006";5;"2";48;
"31";"43302";1;9.9110568792142;"3143302005006";20;"1";31;
"31";"43302";1;12.8687497589484;"3143302005006";1;"1";63;
"31";"43302";1;12.8687497589484;"3143302005006";2;"2";52;
"31";"43302";1;12.8687497589484;"3143302005006";4;"1";19;
"31";"43302";1;12.8687497589484;"3143302005006";4;"2";23;
"31";"43302";1;10.9842568868949;"3143302005006";1;"1";20;
"31";"43302";1;11.1822930215902;"3143302005006";10;"2";14;
"31";"43302";1;11.1822930215902;"3143302005006";5;"1";41;
"31";"43302";1;11.1822930215902;"3143302005006";5;"1";44;
"31";"43302";1;11.1822930215902;"3143302005006";5;"2";34;
"31";"43302";1;11.1822930215902;"3143302005006";1;"2";66;
"31";"43302";1;7.9447991954135;"3143302005007";5;"2";32;
"31";"43302";1;7.9447991954135;"3143302005007";1;"2";59;
"31";"43302";1;7.9447991954135;"3143302005007";10;"1";8;
"31";"43302";1;11.2613583214368;"3143302005007";1;"2";25;
"31";"43302";1;8.6152557659384;"3143302005007";2;"2";26;
"31";"43302";1;8.6152557659384;"3143302005007";1;"1";35;
"31";"43302";1;8.6152557659384;"3143302005007";4;"2";6;
"31";"43302";1;8.6152557659384;"3143302005007";4;"1";9;
"31";"43302";1;11.6322977068128;"3143302005007";16;"2";28;
"31";"43302";1;11.6322977068128;"3143302005007";1;"2";39;
"31";"43302";1;9.8453302295314;"3143302005007";10;"2";8;
"31";"43302";1;9.8453302295314;"3143302005007";1;"2";55;
"31";"43302";1;9.8453302295314;"3143302005007";5;"2";29;
"31";"43302";1;12.4284814985193;"3143302005007";1;"1";36;
"31";"43302";1;12.4284814985193;"3143302005007";4;"2";3;
"31";"43302";1;12.4284814985193;"3143302005007";2;"2";27;
"31";"43302";1;9.4338967220476;"3143302005007";1;"1";34;
"31";"43302";1;9.4338967220476;"3143302005007";4;"1";5;
"31";"43302";1;9.4338967220476;"3143302005007";4;"2";8;
"31";"43302";1;9.4338967220476;"3143302005007";2;"2";28;
"31";"43302";1;11.1430563592577;"3143302005007";2;"2";94;
"31";"43302";1;11.1430563592577;"3143302005007";1;"1";70;
"31";"43302";1;7.0844143700363;"3143302005007";12;"2";34;
"31";"43302";1;7.0844143700363;"3143302005007";1;"1";38;
"31";"43302";1;11.0765974356489;"3143302005007";1;"1";55;
"31";"43302";1;11.0765974356489;"3143302005007";4;"1";30;
"31";"43302";1;11.0765974356489;"3143302005007";2;"2";53;
"31";"43302";1;7.8658742160472;"3143302005007";2;"2";46;
"31";"43302";1;7.8658742160472;"3143302005007";1;"1";46;
"31";"43302";1;7.8658742160472;"3143302005007";4;"2";18;
"31";"43302";1;7.8658742160472;"3143302005007";4;"2";21;
"31";"43302";1;7.2994032533132;"3143302005007";1;"2";48;
"31";"43302";1;7.2994032533132;"3143302005007";2;"1";47;
"31";"43302";1;7.2994032533132;"3143302005007";4;"2";21;
"31";"43302";1;7.2994032533132;"3143302005007";4;"2";17;
"31";"43302";1;7.2994032533132;"3143302005007";4;"1";23;
"31";"43302";1;7.2994032533132;"3143302005007";4;"2";15;
"31";"43302";1;7.2994032533132;"3143302005007";4;"2";18;
"31";"43302";1;11.319875769983;"3143302005007";16;"2";28;
"31";"43302";1;11.319875769983;"3143302005007";5;"1";0;4
"31";"43302";1;11.319875769983;"3143302005007";1;"2";26;
"31";"43302";1;11.319875769983;"3143302005007";16;"1";1;
"31";"43302";1;11.4893545306467;"3143302005007";1;"1";27;
"31";"43302";1;11.4893545306467;"3143302005007";6;"2";11;
"31";"43302";1;11.4893545306467;"3143302005007";2;"2";30;
"31";"43302";1;10.7679245272271;"3143302005007";1;"1";25;
"31";"43302";1;8.096408401666;"3143302005007";5;"2";22;
"31";"43302";1;8.096408401666;"3143302005007";1;"2";45;
"31";"43302";1;11.2596743049194;"3143302005007";1;"1";64;
"31";"43302";1;11.2596743049194;"3143302005007";2;"2";53;
"31";"43302";1;11.2596743049194;"3143302005007";10;"2";4;
"31";"43302";1;11.2596743049194;"3143302005007";7;"2";19;
"31";"43302";1;11.2596743049194;"3143302005007";4;"1";27;
"31";"43302";1;10.8168084164102;"3143302005007";1;"1";21;
"31";"43302";1;10.8168084164102;"3143302005007";12;"2";23;
"31";"43302";1;10.8168084164102;"3143302005007";4;"1";2;
"31";"43302";1;10.8168084164102;"3143302005007";2;"2";20;
"31";"43302";1;11.9164154561778;"3143302005007";1;"2";29;
"31";"43302";1;11.9164154561778;"3143302005007";12;"1";25;
"31";"43302";1;11.9164154561778;"3143302005007";12;"1";24;
"31";"43302";1;11.9164154561778;"3143302005007";5;"2";8;
"31";"43302";1;12.3816673224965;"3143302005007";1;"2";56;
"31";"43302";1;12.3816673224965;"3143302005007";5;"1";19;
"31";"43302";1;9.0681763113762;"3143302005007";12;"2";33;
"31";"43302";1;9.0681763113762;"3143302005007";4;"2";4;
"31";"43302";1;9.0681763113762;"3143302005007";4;"2";1;
"31";"43302";1;9.0681763113762;"3143302005007";4;"2";6;
"31";"43302";1;9.0681763113762;"3143302005007";1;"2";33;
"31";"43302";1;9.0681763113762;"3143302005007";2;"1";35;
"31";"43302";1;9.0681763113762;"3143302005007";4;"2";8;
"31";"43302";1;10.7492263495347;"3143302005007";1;"1";49;
"31";"43302";1;10.4712280001356;"3143302005007";4;"1";3;
"31";"43302";1;10.4712280001356;"3143302005007";2;"2";20;
"31";"43302";1;10.4712280001356;"3143302005007";1;"1";26;
"31";"43302";1;8.4196685533249;"3143302005007";2;"2";36;
"31";"43302";1;8.4196685533249;"3143302005007";1;"1";43;
"31";"43302";1;8.4196685533249;"3143302005007";4;"1";5;
"31";"43302";1;8.4196685533249;"3143302005007";4;"1";12;
"31";"43302";1;11.6907459133499;"3143302005007";1;"2";49;
"31";"43302";1;11.6907459133499;"3143302005007";5;"2";13;
"31";"43302";1;11.941034061736;"3143302005007";4;"1";18;
"31";"43302";1;11.941034061736;"3143302005007";4;"2";15;
"31";"43302";1;11.941034061736;"3143302005007";1;"1";53;
"31";"43302";1;11.941034061736;"3143302005007";2;"2";54;
"31";"43302";1;11.941034061736;"3143302005007";4;"2";20;
"31";"43302";1;11.941034061736;"3143302005007";4;"2";23;
"31";"43302";1;11.7003934627025;"3143302005007";1;"1";59;
"31";"43302";1;11.7003934627025;"3143302005007";2;"2";53;
"31";"43302";1;11.7003934627025;"3143302005007";4;"1";22;
"31";"43302";1;11.7003934627025;"3143302005007";4;"2";20;
"31";"43302";1;11.7003934627025;"3143302005007";4;"2";9;
"31";"43302";1;15.3230794482035;"3143302005007";2;"2";46;
"31";"43302";1;15.3230794482035;"3143302005007";4;"1";21;
"31";"43302";1;15.3230794482035;"3143302005007";4;"1";18;
"31";"43302";1;15.3230794482035;"3143302005007";4;"1";15;
"31";"43302";1;15.3230794482035;"3143302005007";1;"1";55;
"31";"43302";1;12.5357383950645;"3143302005007";1;"2";35;
"31";"43302";1;12.5357383950645;"3143302005007";4;"1";5;
"31";"43302";1;12.5357383950645;"3143302005007";4;"2";3;
"31";"43302";1;12.5357383950645;"3143302005007";2;"1";34;
"31";"43302";1;9.952505055639;"3143302005007";1;"1";57;
"31";"43302";1;9.952505055639;"3143302005007";2;"2";53;
"31";"43302";1;9.952505055639;"3143302005007";4;"2";24;
"31";"43302";1;9.952505055639;"3143302005007";10;"1";13;
"31";"43302";1;9.952505055639;"3143302005007";10;"2";6;
"31";"43302";1;10.8971251068588;"3143302005007";1;"2";38;
"31";"43302";1;10.8971251068588;"3143302005007";2;"1";29;
"31";"43302";1;10.8971251068588;"3143302005007";4;"2";7;
"31";"43302";1;10.8971251068588;"3143302005007";5;"1";15;
"31";"43302";1;10.8971251068588;"3143302005007";5;"1";13;
"31";"43302";1;11.2447080452887;"3143302005007";1;"2";50;
"31";"43302";1;11.2447080452887;"3143302005007";5;"1";25;
"31";"43302";1;5.4204640550954;"3143302005007";4;"2";15;
"31";"43302";1;5.4204640550954;"3143302005007";2;"2";34;
"31";"43302";1;5.4204640550954;"3143302005007";4;"1";10;
"31";"43302";1;5.4204640550954;"3143302005007";1;"1";35;
"31";"43302";1;9.0304783765009;"3143302005007";1;"2";27;
"31";"43302";1;9.0304783765009;"3143302005007";4;"1";11;
"31";"43302";1;9.0304783765009;"3143302005007";4;"1";8;
"31";"43302";1;9.0304783765009;"3143302005007";2;"1";35;
"31";"43302";1;14.8600751665804;"3143302005007";7;"2";21;
"31";"43302";1;14.8600751665804;"3143302005007";10;"1";8;
"31";"43302";1;14.8600751665804;"3143302005007";10;"1";2;
"31";"43302";1;14.8600751665804;"3143302005007";1;"1";53;
"31";"43302";1;14.8600751665804;"3143302005007";2;"2";51;
"31";"43302";1;14.8600751665804;"3143302005007";4;"2";27;
"31";"43302";1;14.8600751665804;"3143302005007";4;"1";23;
"31";"43302";1;11.9161082656466;"3143302005007";12;"2";11;
"31";"43302";1;11.9161082656466;"3143302005007";12;"2";20;
"31";"43302";1;11.9161082656466;"3143302005007";8;"2";39;
"31";"43302";1;11.9161082656466;"3143302005007";1;"2";21;
"31";"43302";1;5.5193824584084;"3143302005007";4;"1";10;
"31";"43302";1;5.5193824584084;"3143302005007";4;"1";13;
"31";"43302";1;5.5193824584084;"3143302005007";2;"2";32;
"31";"43302";1;5.5193824584084;"3143302005007";1;"1";39;
"31";"43302";1;10.7773865488085;"3143302005007";1;"1";20;
"31";"43302";1;10.7773865488085;"3143302005007";2;"2";20;
"31";"43302";1;12.1051317733991;"3143302005007";4;"1";34;
"31";"43302";1;12.1051317733991;"3143302005007";4;"1";20;
"31";"43302";1;12.1051317733991;"3143302005007";4;"1";24;
"31";"43302";1;12.1051317733991;"3143302005007";1;"1";64;
"31";"43302";1;12.1051317733991;"3143302005007";2;"2";62;
"31";"43302";1;10.9989959393241;"3143302005007";1;"1";54;
"31";"43302";1;10.9989959393241;"3143302005007";4;"2";16;
"31";"43302";1;10.9989959393241;"3143302005007";2;"2";53;
"31";"43302";1;8.8803500289356;"3143302005007";12;"2";36;
"31";"43302";1;8.8803500289356;"3143302005007";1;"1";41;
"31";"43302";1;8.8803500289356;"3143302005007";12;"2";56;
"31";"43302";1;11.9346031070611;"3143302005007";1;"2";66;
"31";"43302";1;11.9346031070611;"3143302005007";2;"1";73;
"31";"43302";1;11.9346031070611;"3143302005007";10;"1";8;
"31";"43302";1;11.9346031070611;"3143302005007";10;"2";11;
"31";"43302";1;11.9346031070611;"3143302005007";4;"2";31;
"31";"43302";1;10.0332387580128;"3143302005007";1;"2";41;
"31";"43302";1;10.0332387580128;"3143302005007";5;"1";20;
"31";"43302";1;10.0332387580128;"3143302005007";10;"1";1;
"31";"43302";1;10.0332387580128;"3143302005007";7;"2";23;
"31";"43302";1;10.0332387580128;"3143302005007";10;"1";3;
"31";"43302";1;10.0332387580128;"3143302005007";5;"2";18;
"31";"43302";1;13.047922561565;"3143302005007";1;"2";28;
"31";"43302";1;13.047922561565;"3143302005007";2;"1";31;
"31";"43302";1;13.047922561565;"3143302005007";4;"1";13;
"31";"43302";1;13.047922561565;"3143302005007";4;"2";2;
"31";"43302";1;13.047922561565;"3143302005007";4;"1";8;
"31";"43302";1;17.1194371294239;"3143302005007";4;"1";19;
"31";"43302";1;17.1194371294239;"3143302005007";2;"1";57;
"31";"43302";1;17.1194371294239;"3143302005007";1;"2";51;
"31";"43302";1;17.1194371294239;"3143302005007";4;"2";12;
"31";"43302";1;12.1610854446136;"3143302005007";1;"1";45;
"31";"43302";1;12.1610854446136;"3143302005007";4;"1";15;
"31";"43302";1;12.1610854446136;"3143302005007";2;"2";39;
"31";"43302";1;10.5967164162416;"3143302005007";1;"1";34;
"31";"43302";1;10.5967164162416;"3143302005007";4;"1";7;
"31";"43302";1;10.5967164162416;"3143302005007";4;"2";14;
"31";"43302";1;10.5967164162416;"3143302005007";2;"2";33;
"31";"43302";1;8.1809970543759;"3143302005007";1;"1";45;
"31";"43302";1;8.1809970543759;"3143302005007";2;"2";41;
"31";"43302";1;8.1809970543759;"3143302005007";14;"2";21;
"31";"43302";1;8.1809970543759;"3143302005007";4;"1";11;
"31";"43302";1;8.1809970543759;"3143302005007";10;"1";3;
"31";"43302";1;8.1809970543759;"3143302005007";4;"2";18;
"31";"43302";1;15.135557677022;"3143302005007";10;"2";14;
"31";"43302";1;15.135557677022;"3143302005007";1;"2";60;
"31";"43302";1;15.135557677022;"3143302005007";10;"1";8;
"31";"43302";1;9.535947605242;"3143302005007";4;"1";0;2
"31";"43302";1;9.535947605242;"3143302005007";4;"1";5;
"31";"43302";1;9.535947605242;"3143302005007";4;"2";11;
"31";"43302";1;9.535947605242;"3143302005007";1;"1";35;
"31";"43302";1;9.535947605242;"3143302005007";2;"2";37;
"31";"43302";1;12.5515005401905;"3143302005007";5;"1";8;
"31";"43302";1;12.5515005401905;"3143302005007";5;"1";10;
"31";"43302";1;12.5515005401905;"3143302005007";1;"2";24;
"31";"43302";1;12.5515005401905;"3143302005007";5;"1";4;
"31";"43302";1;12.5515005401905;"3143302005007";12;"2";13;
"31";"43302";1;8.4734639771192;"3143302005007";1;"1";33;
"31";"43302";1;8.4734639771192;"3143302005007";4;"1";4;
"31";"43302";1;8.4734639771192;"3143302005007";4;"1";8;
"31";"43302";1;8.4734639771192;"3143302005007";2;"2";31;
"31";"43302";1;6.0943853753233;"3143302005007";2;"2";21;
"31";"43302";1;6.0943853753233;"3143302005007";1;"1";30;
"31";"43302";1;6.0943853753233;"3143302005007";4;"1";0;2
"31";"43302";1;11.3506128870456;"3143302005007";4;"2";19;
"31";"43302";1;11.3506128870456;"3143302005007";4;"1";22;
"31";"43302";1;11.3506128870456;"3143302005007";2;"2";38;
"31";"43302";1;11.3506128870456;"3143302005007";4;"1";16;
"31";"43302";1;11.3506128870456;"3143302005007";1;"1";43;
"31";"43302";1;11.9841685222457;"3143302005007";1;"2";65;
"31";"43302";1;11.9841685222457;"3143302005007";5;"1";41;
"31";"43302";1;6.5874398619618;"3143302005007";4;"1";33;
"31";"43302";1;6.5874398619618;"3143302005007";2;"1";61;
"31";"43302";1;6.5874398619618;"3143302005007";10;"2";17;
"31";"43302";1;6.5874398619618;"3143302005007";1;"2";55;
"31";"43302";1;11.2938402332083;"3143302005007";1;"1";36;
"31";"43302";1;11.2938402332083;"3143302005007";4;"2";10;
"31";"43302";1;11.2938402332083;"3143302005007";4;"1";3;
"31";"43302";1;11.2938402332083;"3143302005007";2;"2";40;
"31";"43302";1;11.7829884866872;"3143302005007";1;"1";55;
"31";"43302";1;11.7829884866872;"3143302005007";4;"1";16;
"31";"43302";1;11.7829884866872;"3143302005007";2;"2";45;
"31";"43302";1;10.755441993992;"3143302005007";1;"2";49;
"31";"43302";1;10.755441993992;"3143302005007";2;"1";55;
"31";"43302";1;10.755441993992;"3143302005007";4;"2";17;
"31";"43302";1;10.755441993992;"3143302005007";4;"1";21;
"31";"43302";1;10.887044982647;"3143302005007";1;"1";34;
"31";"43302";1;10.887044982647;"3143302005007";2;"2";29;
"31";"43302";1;8.5464172322302;"3143302005007";1;"1";35;
"31";"43302";1;9.0160899428708;"3143302005007";1;"1";44;
"31";"43302";1;9.4601610966609;"3143302005007";1;"1";66;
"31";"43302";1;9.4601610966609;"3143302005007";2;"2";76;
"31";"43302";1;9.4601610966609;"3143302005007";10;"1";4;
"31";"43302";1;9.4601610966609;"3143302005007";10;"1";13;
"31";"43302";1;9.4601610966609;"3143302005007";4;"2";46;
"31";"43302";1;8.3886330437605;"3143302005007";1;"2";29;
"31";"43302";1;8.3886330437605;"3143302005007";5;"2";5;
"31";"43302";1;8.3886330437605;"3143302005007";5;"2";9;
"31";"43302";1;9.8708334150856;"3143302005007";4;"1";15;
"31";"43302";1;9.8708334150856;"3143302005007";1;"1";39;
"31";"43302";1;9.8708334150856;"3143302005007";4;"1";11;
"31";"43302";1;9.8708334150856;"3143302005007";2;"2";36;
"31";"43302";1;11.4899450110095;"3143302005007";4;"2";14;
"31";"43302";1;11.4899450110095;"3143302005007";4;"2";16;
"31";"43302";1;11.4899450110095;"3143302005007";2;"1";44;
"31";"43302";1;11.4899450110095;"3143302005007";1;"2";50;
"31";"43302";1;6.0789341672577;"3143302005007";1;"1";40;
"31";"43302";1;6.0789341672577;"3143302005007";4;"2";6;
"31";"43302";1;6.0789341672577;"3143302005007";4;"1";12;
"31";"43302";1;6.0789341672577;"3143302005007";2;"2";43;
"31";"43302";1;7.5537160026298;"3143302005007";2;"1";42;
"31";"43302";1;7.5537160026298;"3143302005007";1;"2";29;
"31";"43302";1;7.5537160026298;"3143302005007";4;"1";0;3
"31";"43302";1;9.3761154621012;"3143302005007";2;"2";27;
"31";"43302";1;9.3761154621012;"3143302005007";1;"1";28;
"31";"43302";1;9.3761154621012;"3143302005007";4;"1";0;3
"31";"43302";1;8.9201799744346;"3143302005007";12;"1";31;
"31";"43302";1;8.9201799744346;"3143302005007";1;"1";34;
"31";"43302";1;9.6669550711754;"3143302005007";1;"2";34;
"31";"43302";1;9.6669550711754;"3143302005007";4;"2";12;
"31";"43302";1;9.6669550711754;"3143302005007";2;"1";43;
"31";"43302";1;9.8741245678606;"3143302005007";1;"2";53;
"31";"43302";1;9.8741245678606;"3143302005007";2;"1";60;
"31";"43302";1;9.8741245678606;"3143302005007";12;"2";62;
"31";"43302";1;9.8741245678606;"3143302005007";4;"1";27;
"31";"43302";1;9.8741245678606;"3143302005007";4;"2";31;
"31";"43302";1;6.2044965073379;"3143302005007";1;"1";37;
"31";"43302";1;6.2044965073379;"3143302005007";4;"1";9;
"31";"43302";1;6.2044965073379;"3143302005007";2;"2";31;
"31";"43302";1;9.5311297109461;"3143302005007";2;"2";24;
"31";"43302";1;9.5311297109461;"3143302005007";4;"1";5;
"31";"43302";1;9.5311297109461;"3143302005007";1;"1";25;
"31";"43302";1;10.4110475736445;"3143302005007";1;"1";29;
"31";"43302";1;10.4110475736445;"3143302005007";2;"2";23;
"31";"43302";1;8.6689374142801;"3143302005007";12;"2";19;
"31";"43302";1;8.6689374142801;"3143302005007";1;"1";29;
"31";"43302";1;8.6689374142801;"3143302005007";12;"2";19;
"31";"43302";1;8.4975166284751;"3143302005007";1;"1";75;
"31";"43302";1;8.4975166284751;"3143302005007";2;"2";50;
"31";"43302";1;9.6487102945009;"3143302005007";4;"1";8;
"31";"43302";1;9.6487102945009;"3143302005007";2;"2";33;
"31";"43302";1;9.6487102945009;"3143302005007";1;"1";32;
"31";"43302";1;9.6487102945009;"3143302005007";4;"2";4;
